tool	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 
run set	prp	prp	prp	prp	prp	prp	prp	prp_inv0	prp_inv0	prp_inv0	prp_inv0	prp_inv0	prp_inv0	prp_inv0
/home/nitin/app/experiments/benchexe/tasks/	status	cputime (s)	walltime (s)	memory (MB)	policy_size	solve_time	translation_time	status	cputime (s)	walltime (s)	memory (MB)	policy_size	solve_time	translation_time
AIJ_BlocksWorld_SCC2-20_15.yml	false	1799.53099	1799.5725596150005	908.247040	-1	1799.0994680860022	0.2769789390004007	false	1799.610994	1799.564337379008	1698.873344	-1	1799.1001080739952	0.27432699999189936
AIJ_BlocksWorld_SCC2-20_16.yml	true	211.098102	211.13108199900307	336.904192	5377	210.68056701599562	0.27788946600048803	true	252.258766	252.29472465100116	695.902208	5377	251.84125606899033	0.2779686709982343
AIJ_BlocksWorld_SCC2-20_17.yml	false	1799.518013	1799.5708705830039	839.380992	-1	1799.1009910919965	0.279565648001153	false	1799.609448	1799.567670438002	1776.984064	-1	1799.1004591939854	0.2759856269985903
AIJ_BlocksWorld_SCC2-20_18.yml	true	260.703755	260.73600128099497	461.918208	6432	260.2810248799942	0.2817494040064048	true	313.323318	313.3622147660062	996.511744	6432	312.90721600299	0.2797986730001867
AIJ_BlocksWorld_SCC2-20_19.yml	false	1799.523832	1799.5648983260035	1265.319936	-1	1799.098045516992	0.2803432570071891	OUT OF MEMORY (false)	1689.719534	1689.6513789739984	2048.000000		-1	0.2813576360058505
AIJ_BlocksWorld_SCC2-20_2.yml	true	18.636838	18.659910500995466	89.899008	1110	18.237563189992215	0.24818512200727127	true	24.12076	24.14549828399322	191.680512	1110	23.71186781700817	0.24669603499933146
AIJ_BlocksWorld_SCC2-20_20.yml	true	264.25741	264.29674669700034	679.661568	7121	263.82745342500857	0.2904188059910666	true	411.104252	411.1504714710172	1408.397312	7121	410.6654459369893	0.28890911597409286
AIJ_BlocksWorld_SCC2-20_21.yml	true	352.666135	352.7135395070072	780.910592	7405	352.2536061619903	0.28787564900994767	true	490.417783	490.4689350219851	1570.267136	7405	490.0093643340224	0.28007623401936144
AIJ_BlocksWorld_SCC2-20_22.yml	false	1799.508383	1799.5694262559991	667.971584	-1	1799.0989384600107	0.28359043200907763	false	1799.624923	1799.5835528419993	1717.649408	-1	1799.0992765040137	0.28525029501179233
AIJ_BlocksWorld_SCC2-20_23.yml	true	79.985862	80.01524416499888	374.370304	10381	79.55042621400207	0.28684069600421935	true	90.398418	90.43246277299477	778.997760	10381	89.95299591301591	0.2958362820209004
AIJ_BlocksWorld_SCC2-20_24.yml	true	118.233847	118.26436492901121	458.330112	11551	117.79368326600525	0.289158405008493	true	144.879549	144.92595248500584	978.821120	11551	144.45232039000257	0.2931147619965486
AIJ_BlocksWorld_SCC2-20_25.yml	true	171.388783	171.42318009199516	567.635968	12751	170.95840711600613	0.2900936969963368	true	227.957079	227.9966762640106	1199.484928	12751	227.5236532370036	0.29481544898590073
AIJ_BlocksWorld_SCC2-20_26.yml	false	1799.559802	1799.5792422230006	1129.717760	-1	1799.0988304989878	0.29215619899332523	false	1799.485262	1799.5767479579954	1731.100672	-1	1799.0992510009964	0.288350792019628
AIJ_BlocksWorld_SCC2-20_27.yml	true	333.604201	333.6467735999904	823.799808	15176	333.1745338729961	0.29798374700476415	true	421.866402	421.9190863669792	1825.947648	15176	421.4320821349975	0.30567881098249927
AIJ_BlocksWorld_SCC2-20_28.yml	true	1008.715436	1008.8812113599997	978.493440	17160	1008.401670901003	0.3063016170053743	OUT OF MEMORY (false)	1173.129363	1173.0167122630228	2048.000000		-1	0.3053774560103193
AIJ_BlocksWorld_SCC2-20_29.yml	true	742.667559	742.7372245459992	1092.788224	17652	742.2445022049942	0.3064029200031655	OUT OF MEMORY (false)	887.418185	887.2994125660043	2048.000000		-1	0.31274272000882775
AIJ_BlocksWorld_SCC2-20_3.yml	true	10.581208	10.605437507998431	99.561472	1040	10.16308398298861	0.25341780700546224	true	15.495292	15.518887034995714	224.256000	1040	15.090156012010993	0.25041579600656405
AIJ_BlocksWorld_SCC2-20_30.yml	true	1108.205012	1108.2925504410086	1509.400576	18642	1107.7949722360063	0.312306449006428	OUT OF MEMORY (false)	848.061459	847.9394770149956	2048.000000		-1	0.31156940999790095
AIJ_BlocksWorld_SCC2-20_31.yml	false	1799.578673	1799.629017498999	864.444416	-1	1799.100442762996	0.3135660139960237	false	1799.60892	1799.5968687910063	1622.106112	-1	1799.1015172589978	0.3051704649988096
AIJ_BlocksWorld_SCC2-20_32.yml	false	1799.567024	1799.6061218109971	850.808832	-1	1799.0985257170105	0.3161659290053649	false	1799.650408	1799.6255304990045	1696.374784	-1	1799.1005541050108	0.33115079000708647
AIJ_BlocksWorld_SCC2-20_33.yml	false	1799.631607	1799.6093129529909	1615.314944	-1	1799.0987077140016	0.32208853399788495	OUT OF MEMORY (false)	943.370861	943.2512076160056	2048.000000		-1	0.3289362800132949
AIJ_BlocksWorld_SCC2-20_4.yml	false	0.403071	0.4082733209943399	22.573056		-1	-1	false	0.40282	0.4084070230019279	22.577152		-1	-1
AIJ_BlocksWorld_SCC2-20_5.yml	false	1799.546258	1799.5469898400042	1055.043584	-1	1799.0987882329937	0.2552576269954443	false	1799.57441	1799.537839703	1681.059840	-1	1799.1001745350077	0.24564792998717166
AIJ_BlocksWorld_SCC2-20_6.yml	true	42.185132	42.21437539700128	150.757376	1462	41.77622586301004	0.260957591002807	true	51.898488	51.92249894197448	386.252800	1462	51.492501859989716	0.2528670360043179
AIJ_BlocksWorld_SCC2-20_7.yml	false	1799.380732	1799.555265648989	957.792256	-1	1799.1007219660096	0.25623061798978597	false	1799.567784	1799.540985078027	1585.868800	-1	1799.1009831079864	0.2500505380157847
AIJ_BlocksWorld_SCC2-20_8.yml	true	74.015985	74.04447666699707	197.881856	1616	73.60086993098957	0.2670422449882608	true	144.320297	144.35224143299274	526.733312	1616	143.87898339302046	0.28177412698278204
AIJ_BlocksWorld_SCC2-20_9.yml	true	59.294008	59.31960189700476	246.489088	1684	58.88181874199654	0.26342305200523697	true	90.443311	90.47031510199304	610.963456	1684	90.0345723440114	0.262050643999828
AIJ_BlocksWorld_SCC3-11_10.yml	true	1.848804	1.8691395639907569	39.211008	585	1.4095567670010496	0.2882516050012782	true	1.429342	1.4522172979777679	39.071744	585	0.9644881410058588	0.3022037749760784
AIJ_BlocksWorld_SCC3-11_11.yml	true	2.528355	2.550333094986854	41.365504	738	2.0794561030052137	0.29968348100373987	true	1.844746	1.8655558489845134	41.279488	738	1.363052836008137	0.3167210670071654
AIJ_BlocksWorld_SCC3-11_3.yml	true	0.594707	0.6153611560002901	32.538624	31	0.19992636500683147	0.2423175799922319	true	0.627737	0.6485783139942214	32.481280	31	0.20762023600400425	0.2525121479993686
AIJ_BlocksWorld_SCC3-11_4.yml	true	0.61963	0.6407371910026995	32.710656	59	0.22488307100138627	0.24195382600009907	true	0.6599	0.6941828280105256	32.677888	59	0.24013586100772955	0.26392245301394723
AIJ_BlocksWorld_SCC3-11_5.yml	true	0.664687	0.6853022440045606	33.124352	113	0.2721653969929321	0.2417991349939257	true	0.691482	0.7126064929761924	33.050624	113	0.2569696400023531	0.2638003450119868
AIJ_BlocksWorld_SCC3-11_6.yml	true	0.764148	0.7846459219872486	33.722368	183	0.36189466499490663	0.2508947729947977	true	0.754373	0.7776556859898847	33.546240	183	0.3203305510105565	0.2642954369948711
AIJ_BlocksWorld_SCC3-11_7.yml	true	0.885685	0.9070194079977227	34.537472	257	0.4817915610037744	0.253755015990464	true	0.841813	0.8619750589714386	34.512896	257	0.3980599039932713	0.27321994898375124
AIJ_BlocksWorld_SCC3-11_8.yml	true	1.132829	1.1528231620031875	35.704832	371	0.711477256991202	0.2698462949920213	true	0.92869	0.9488530159869697	35.655680	371	0.503898957016645	0.27062614102032967
AIJ_BlocksWorld_SCC3-11_9.yml	true	1.414997	1.4350216769962572	37.216256	464	0.9886180059984326	0.27688953500182834	true	1.162062	1.1811028040247038	36.990976	464	0.6998706400045194	0.2937944959849119
AIJ_BlocksWorld_SCC56_1.yml	true	1.726001	1.745517054994707	35.741696	1186	1.3080553819891065	0.2683166510105366	true	1.588364	1.6083451510057785	35.606528	1186	1.1655173700128216	0.2690580240159761
AIJ_BlocksWorld_SCC56_10.yml	true	138.666636	138.69644450300257	133.795840	21905	138.254014473001	0.2730605860124342	true	186.738511	186.77127176799695	265.359360	21905	186.3136793570011	0.2790022059925832
AIJ_BlocksWorld_SCC56_11.yml	true	344.850981	344.9077951329964	202.866688	32482	344.45400250700186	0.28021151400753297	true	362.595387	362.6413894610014	440.848384	32488	362.1852611009963	0.2773147670086473
AIJ_BlocksWorld_SCC56_12.yml	true	292.348603	292.3922507529933	180.502528	29655	291.9362577110005	0.28374529800203163	true	317.908218	317.9530667910003	384.131072	29654	317.50343190002604	0.2755297069961671
AIJ_BlocksWorld_SCC56_13.yml	true	534.877222	534.9347310669982	247.828480	40110	534.4876103449933	0.2766022459982196	true	557.525404	557.6475762359914	603.824128	40110	557.1698079570197	0.29376291201333515
AIJ_BlocksWorld_SCC56_14.yml	true	752.992524	753.072000900007	290.750464	46299	752.6113138410001	0.2839981169963721	true	776.665156	776.7492155249929	714.444800	46289	776.2978801419958	0.27682180801639333
AIJ_BlocksWorld_SCC56_15.yml	true	394.141716	394.20268376699823	235.327488	37219	393.73683394200634	0.2920812200027285	true	487.251751	487.32690165098757	578.260992	37219	486.83915646301466	0.2949245299969334
AIJ_BlocksWorld_SCC56_16.yml	true	439.486099	439.5420821019943	251.826176	40071	439.05389777800883	0.3010289280064171	true	450.072312	450.12805693398695	625.582080	40553	449.66115386699676	0.28780296799959615
AIJ_BlocksWorld_SCC56_17.yml	true	404.346545	404.39048274001107	258.195456	40465	403.92849786199804	0.2920476740109734	true	402.248036	402.29816276201745	689.348608	40465	401.8334016120061	0.290747282007942
AIJ_BlocksWorld_SCC56_18.yml	true	405.923389	405.9738786310045	260.018176	40423	405.5164665229968	0.28522841099766083	true	497.865011	497.97411609001574	706.519040	40423	497.49437248700997	0.2995289859827608
AIJ_BlocksWorld_SCC56_19.yml	true	669.818889	669.9014545990067	346.779648	50824	669.4289044589968	0.290688040011446	true	842.608651	842.692400341999	995.586048	50824	842.2113870950125	0.3002767089928966
AIJ_BlocksWorld_SCC56_2.yml	true	1.644451	1.6679348619945813	35.602432	1186	1.2156046369927935	0.27261246999842115	true	1.528916	1.5506033650017343	35.676160	1186	1.100196857994888	0.2705045659968164
AIJ_BlocksWorld_SCC56_20.yml	true	856.803742	856.8998726769933	391.602176	55769	856.4339490819984	0.29111628999817185	true	1010.429046	1010.5272452939826	1144.156160	55769	1010.0672828489915	0.2864671589923091
AIJ_BlocksWorld_SCC56_3.yml	true	8.826934	8.84646350100229	44.044288	4557	8.401754973005154	0.27487295400351286	true	10.272665	10.295286513020983	57.286656	4557	9.845515482011251	0.27321564199519344
AIJ_BlocksWorld_SCC56_4.yml	true	8.466446	8.489677986013703	43.585536	4332	8.050201418009237	0.2694081749941688	true	9.42748	9.448049116006587	55.922688	4332	9.002872523997212	0.2694016350142192
AIJ_BlocksWorld_SCC56_5.yml	true	41.390347	41.41573643599986	68.771840	10336	40.9593245510041	0.27700470099807717	true	50.704672	50.729168863996165	106.881024	10336	50.27466411399655	0.27567545499186963
AIJ_BlocksWorld_SCC56_6.yml	true	52.584838	52.61039045600046	81.567744	12306	52.159611880997545	0.27581677299167495	true	67.281406	67.30981230997713	133.189632	12306	66.85183411100297	0.27369819598970935
AIJ_BlocksWorld_SCC56_7.yml	true	81.162974	81.18936460200348	98.766848	16168	80.74761992800632	0.2718932880088687	true	111.037178	111.06586911500199	168.239104	16168	110.6183397989953	0.2739777830138337
AIJ_BlocksWorld_SCC56_8.yml	true	76.817142	76.84113277999859	100.519936	16104	76.39188068099611	0.27665965499181766	true	97.870486	97.89971878600772	172.171264	16104	97.43763098301133	0.28087393299210817
AIJ_BlocksWorld_SCC56_9.yml	true	229.723951	229.7673939459928	148.512768	25093	229.31225234399608	0.2781460170081118	true	275.915249	275.95847699799924	298.848256	25093	275.5032026770059	0.27718875400023535
AIJ_BlocksWorld_SCC6_1.yml	true	0.594426	0.6158653839956969	32.493568	35	0.19568892300594598	0.24094651099585462	true	0.587254	0.6074225580086932	32.456704	35	0.18831150900223292	0.24308264200226404
AIJ_BlocksWorld_SCC6_10.yml	true	0.848518	0.8689449390076334	33.296384	477	0.44449417300347704	0.24940982800035272	true	0.917574	0.9385884969960898	33.423360	477	0.5235993120004423	0.23905869500595145
AIJ_BlocksWorld_SCC6_11.yml	true	0.787271	0.8076058010046836	33.648640	324	0.38965955999447033	0.24570782399678137	true	0.82429	0.8447017069847789	33.689600	324	0.432307776005473	0.2376464270055294
AIJ_BlocksWorld_SCC6_12.yml	true	0.894458	0.9144620690058218	33.918976	450	0.49753769500239287	0.2450932659994578	true	0.982501	1.002220408001449	34.009088	450	0.5809498229937162	0.24526634602807462
AIJ_BlocksWorld_SCC6_13.yml	true	0.919428	0.9390554630081169	34.041856	520	0.5219142379937693	0.2447999139985768	true	1.013092	1.0344441820052452	35.155968	520	0.6142366380081512	0.24438553099753335
AIJ_BlocksWorld_SCC6_14.yml	true	0.963135	0.9846216250007274	34.320384	529	0.5657489169971086	0.2448284089914523	true	1.098425	1.1187352459819522	36.925440	529	0.6825540790159721	0.24868392600910738
AIJ_BlocksWorld_SCC6_15.yml	true	1.05562	1.0769417650008108	34.705408	827	0.6560508749971632	0.24798511699191295	true	1.210904	1.231613389973063	41.213952	827	0.8171764250146225	0.23881562301539816
AIJ_BlocksWorld_SCC6_16.yml	true	1.018721	1.0398915050027426	35.004416	558	0.6173026320029749	0.24824634900141973	true	1.180892	1.200604133977322	40.771584	558	0.7692834970075637	0.24588670398225076
AIJ_BlocksWorld_SCC6_17.yml	true	1.167949	1.1895496689976426	35.336192	739	0.7669639210071182	0.24604757700581104	true	1.351607	1.3706970140046906	46.403584	739	0.9546444889856502	0.23995554499560967
AIJ_BlocksWorld_SCC6_18.yml	true	1.322967	1.3423762549937237	35.692544	924	0.9160642630013172	0.2493833440094022	true	1.644777	1.665129983011866	50.462720	924	1.2189922100224067	0.2514870390004944
AIJ_BlocksWorld_SCC6_19.yml	true	1.454939	1.4749152930016862	35.901440	910	1.051989711006172	0.24849013199855108	true	1.763578	1.782594665972283	52.305920	910	1.3645591780077666	0.2427895150030963
AIJ_BlocksWorld_SCC6_2.yml	true	0.622474	0.6446126199880382	32.555008	69	0.22782487099175341	0.24320640599762555	true	0.633785	0.656547604012303	32.514048	69	0.22454267798457295	0.24416911901789717
AIJ_BlocksWorld_SCC6_20.yml	true	1.569918	1.5907785930030514	36.372480	876	1.1765662580000935	0.2418781729938928	true	1.911683	1.9323318419919815	52.989952	876	1.4939395149995107	0.25015520202578045
AIJ_BlocksWorld_SCC6_21.yml	true	1.615788	1.6362196150003	36.950016	979	1.2160162789950846	0.247467675988446	true	1.987169	2.006947374989977	59.240448	979	1.5808317920018453	0.2490291550057009
AIJ_BlocksWorld_SCC6_22.yml	true	1.904463	1.9250277259998256	38.871040	1219	1.5091626750072464	0.24508474800677504	true	2.47867	2.4990368309954647	67.129344	1219	2.0613572019792628	0.2495850529812742
AIJ_BlocksWorld_SCC6_23.yml	true	2.290735	2.3122032590035815	41.873408	1406	1.886475381004857	0.2530014759977348	true	2.931153	2.950546306994511	75.997184	1406	2.5248071679961868	0.249577811016934
AIJ_BlocksWorld_SCC6_3.yml	true	0.631745	0.6527142160048243	32.481280	105	0.23901443200884387	0.24125960298988502	true	0.661102	0.6818856599857099	32.534528	105	0.24646810599369928	0.2483646869950462
AIJ_BlocksWorld_SCC6_4.yml	true	0.631172	0.6526651659951312	32.468992	105	0.2375783860043157	0.2429772790055722	true	0.643095	0.6627629099821206	32.563200	105	0.2434810049890075	0.24314056200091727
AIJ_BlocksWorld_SCC6_5.yml	true	0.625078	0.6451889489981113	32.669696	102	0.23116616299375892	0.24285490899637807	true	0.648913	0.6696020129893441	32.649216	102	0.23809491502470337	0.24503607299993746
AIJ_BlocksWorld_SCC6_6.yml	true	0.664858	0.6857805980107514	32.727040	151	0.27122344500094187	0.24195375099952798	true	0.674713	0.6941601840080693	32.714752	151	0.2777034459868446	0.2393162419903092
AIJ_BlocksWorld_SCC6_7.yml	true	0.703102	0.7250033380114473	32.747520	249	0.30459546099882573	0.24176722000993323	true	0.745283	0.7705859249981586	32.911360	249	0.33872416900703683	0.24402837897650898
AIJ_BlocksWorld_SCC6_8.yml	true	0.719564	0.7400322890025564	32.989184	259	0.3218357370060403	0.24448160600150004	true	0.736131	0.7642873409786262	32.985088	259	0.34804603998782113	0.23970106701017357
AIJ_BlocksWorld_SCC6_9.yml	true	0.755845	0.7768809150002198	33.234944	298	0.35554114999831654	0.24310275800235104	true	0.799531	0.8190511580032762	33.390592	298	0.3882314390211832	0.24462599700200371
AIJ_Elevators_EIGHT50_1.yml	true	21.966169	21.9908842320001	261.808128	475	21.543036895003752	0.276098312009708	true	0.8722	0.8917193509987555	33.964032	475	0.44679763697786257	0.2712587150163017
AIJ_Elevators_EIGHT50_10.yml	true	23.035016	23.056942228999105	262.373376	2145	22.603799906006316	0.28063083899905905	true	2.332518	2.3532718479982577	45.948928	2145	1.8867422420007642	0.2828812320076395
AIJ_Elevators_EIGHT50_11.yml	true	24.099008	24.122947188996477	262.479872	2543	23.66694531199755	0.28213882399722934	true	2.928259	2.9490949640166946	49.692672	2543	2.495184266997967	0.2780133680207655
AIJ_Elevators_EIGHT50_12.yml	true	23.960303	23.98423463400104	262.639616	2929	23.51327049100655	0.28581513300014194	true	3.152588	3.1743280730152037	47.951872	2929	2.7067463940184098	0.28296951501397416
AIJ_Elevators_EIGHT50_13.yml	true	23.081368	23.104355888994178	262.492160	1659	22.64599222599645	0.2861413179925876	true	1.613095	1.632673041021917	36.712448	1659	1.1787889080005698	0.2812847140012309
AIJ_Elevators_EIGHT50_14.yml	true	23.594874	23.617020784993656	262.537216	2570	23.1687770520075	0.27753189200302586	true	2.715727	2.735224948992254	58.019840	2570	2.2814154390071053	0.2779472210095264
AIJ_Elevators_EIGHT50_15.yml	true	24.388127	24.410329082005774	262.717440	3583	23.961126676003914	0.27746504900278524	true	3.979586	3.9992595149960835	62.423040	3583	3.52749304799363	0.28804590899380855
AIJ_Elevators_EIGHT50_16.yml	true	25.674459	25.698065596996457	262.885376	3961	25.228901263995795	0.2884288620116422	true	5.172395	5.1918121589988	60.530688	3961	4.741273479012307	0.27652584499446675
AIJ_Elevators_EIGHT50_17.yml	true	23.343551	23.36694109099335	262.647808	2814	22.907447850011522	0.28653151699109003	true	2.883154	2.902983262989437	52.555776	2814	2.428423675999511	0.2891695589933079
AIJ_Elevators_EIGHT50_18.yml	true	27.146763	27.167520720991888	262.950912	4695	26.70973052000045	0.28663575899554417	true	6.391459	6.411510570003884	81.526784	4695	5.9389628669887315	0.2877686099964194
AIJ_Elevators_EIGHT50_19.yml	true	26.808029	26.831095581001136	263.041024	4745	26.371393470006296	0.285596917005023	true	5.884087	5.902960771985818	79.429632	4745	5.449224209995009	0.2801388539955951
AIJ_Elevators_EIGHT50_2.yml	true	22.238603	22.2614546650002	261.959680	787	21.805226425	0.28265586399356835	true	1.062706	1.0837033220159356	34.164736	787	0.6186018250009511	0.278208154020831
AIJ_Elevators_EIGHT50_20.yml	true	29.000889	29.025019180990057	263.168000	5205	28.548714189004386	0.294322211004328	true	7.37365	7.394058712001424	93.663232	5205	6.936037335020956	0.2837939810124226
AIJ_Elevators_EIGHT50_3.yml	true	22.139509	22.16200058099639	261.984256	802	21.71187246798945	0.27745865800534375	true	1.075776	1.097883542010095	34.222080	802	0.6311376930098049	0.2810109340061899
AIJ_Elevators_EIGHT50_4.yml	true	22.376512	22.39774004800711	261.939200	928	21.9458468619996	0.280810909011052	true	1.138174	1.1591008399846032	34.308096	928	0.6930332919873763	0.28121062100399286
AIJ_Elevators_EIGHT50_5.yml	true	22.53853	22.560565706997295	261.914624	886	22.10589819100278	0.2801083860103972	true	1.144475	1.1659563989960589	34.222080	886	0.7084433570271358	0.27398476700182073
AIJ_Elevators_EIGHT50_6.yml	true	23.010729	23.034896085999208	262.176768	1171	22.55033345799893	0.2995083690038882	true	1.416576	1.4369119899929501	34.447360	1171	0.9729427479906008	0.27979812197736464
AIJ_Elevators_EIGHT50_7.yml	true	22.665245	22.68777990300441	262.213632	1244	22.23723243198765	0.2778290360001847	true	1.38369	1.414230527007021	34.766848	1244	0.9439122400071938	0.28592467901762575
AIJ_Elevators_EIGHT50_8.yml	true	22.965594	22.987805633005337	262.209536	1632	22.54070738599694	0.27655526901071426	true	1.816292	1.8370815119997133	41.738240	1632	1.3838074579834938	0.27946829798747785
AIJ_Elevators_EIGHT50_9.yml	true	22.881766	22.90460564699606	262.180864	1420	22.44377454901405	0.2831417729903478	true	1.58305	1.6052829320251476	38.973440	1420	1.13991933100624	0.2816084180085454
AIJ_Elevators_RING50_1.yml	true	14.418523	14.44236196699785	241.500160	238	13.983174885011977	0.2774898350035073	true	0.747644	0.769092634000117	33.656832	238	0.32793008000589907	0.2682603540015407
AIJ_Elevators_RING50_10.yml	true	14.348105	14.371005267996225	242.016256	572	13.921970844006864	0.2767742889991496	true	0.951906	0.9718237550114281	34.512896	572	0.4997977360035293	0.28603272000327706
AIJ_Elevators_RING50_11.yml	true	14.459321	14.482531300993287	242.028544	597	14.018848856008844	0.2842636769928504	true	0.951152	0.9704689960053656	34.746368	597	0.5181526720116381	0.27757101200404577
AIJ_Elevators_RING50_12.yml	true	14.415759	14.43894868499774	242.282496	592	13.983025521010859	0.28372827799466904	true	0.98722	1.0070178140013013	34.992128	592	0.5298902450012974	0.2919205159996636
AIJ_Elevators_RING50_13.yml	true	14.371417	14.393725671994616	242.008064	478	13.94013237899344	0.28083954501198605	true	0.865097	0.884697169996798	34.467840	478	0.4337804130045697	0.27719391099526547
AIJ_Elevators_RING50_14.yml	true	14.408841	14.431901014992036	242.171904	577	13.971286485000746	0.28462145499361213	true	0.922304	0.9429630050144624	34.836480	577	0.4718222100054845	0.28557257901411504
AIJ_Elevators_RING50_15.yml	true	14.711624	14.734252833004575	242.323456	655	14.276912770990748	0.28267751399835106	true	1.017564	1.0373989549989346	35.528704	655	0.5816833070130087	0.28125028798240237
AIJ_Elevators_RING50_16.yml	true	14.663793	14.685191418990144	242.552832	655	14.232755938006449	0.2815023800067138	true	1.08449	1.1050933109945618	36.069376	655	0.6388680899981409	0.28380639498936944
AIJ_Elevators_RING50_17.yml	true	14.689219	14.710563339991495	242.036736	560	14.256399481004337	0.28200378399924375	true	0.912854	0.9325354020111263	34.742272	560	0.47781713801668957	0.280946765007684
AIJ_Elevators_RING50_18.yml	true	14.589274	14.612185831996612	242.524160	712	14.150999785008025	0.28879230200254824	true	1.045474	1.0650249420141336	36.442112	712	0.5930407269916032	0.2872768359957263
AIJ_Elevators_RING50_19.yml	true	14.618739	14.643660754998564	242.462720	765	14.181034640001599	0.28503432200523093	true	1.099773	1.1192127970280126	37.179392	765	0.6601885029813275	0.2838696330145467
AIJ_Elevators_RING50_2.yml	true	14.368054	14.390098657997441	241.463296	301	13.94028730300488	0.2746984830009751	true	0.807734	0.8298482279933523	33.939456	301	0.3669177700066939	0.27771622300497256
AIJ_Elevators_RING50_20.yml	true	14.745261	14.766376341009163	242.814976	786	14.303894997006864	0.2876217080047354	true	1.08076	1.1001027610036545	38.064128	786	0.6470100280130282	0.2815381189866457
AIJ_Elevators_RING50_3.yml	true	14.404797	14.426651428992045	241.496064	321	13.974145492000389	0.27900057200167794	true	0.811332	0.8318821860011667	33.955840	321	0.36658366801566444	0.2788472179963719
AIJ_Elevators_RING50_4.yml	true	14.557789	14.579751229000976	241.713152	328	14.12988834900898	0.27645729199866764	true	0.779954	0.7997974540048745	34.172928	328	0.3506640589912422	0.27513147200807
AIJ_Elevators_RING50_5.yml	true	14.538891	14.560641572999884	241.692672	332	14.104905514002894	0.282517662999453	true	0.826238	0.8480532670218963	33.923072	332	0.3649965910008177	0.2939703610027209
AIJ_Elevators_RING50_6.yml	true	14.23955	14.263291047987877	241.868800	405	13.811597646999871	0.2789145249989815	true	0.839975	0.8596694509906229	34.217984	405	0.4045820829924196	0.27981371100759134
AIJ_Elevators_RING50_7.yml	true	14.424235	14.446381432004273	242.012160	400	13.989414638999733	0.2816079420008464	true	0.879004	0.9004475940018892	34.332672	400	0.4355926569842268	0.2820394849986769
AIJ_Elevators_RING50_8.yml	true	14.509884	14.532397100992966	242.020352	477	14.085132774009253	0.27495081700908486	true	0.909386	0.929276825976558	34.492416	477	0.4737017519946676	0.27316881497972645
AIJ_Elevators_RING50_9.yml	true	14.515803	14.53888473000552	241.733632	421	14.090847601008136	0.27546600899950135	true	0.834162	0.8558544229890686	34.185216	421	0.39664837101008743	0.27983533299993724
AIJ_Elevators_RND50_1.yml	true	4.294008	4.317246416001581	40.976384	1283	3.876326572994003	0.2694437000027392	true	2.275152	2.293916172988247	59.363328	1283	1.849633712990908	0.27231467099045403
AIJ_Elevators_RND50_10.yml	true	90.161798	90.18979369199951	271.851520	11824	89.73343830399972	0.28319182099949103	true	131.638309	131.6690182609891	669.368320	11824	131.2053064100037	0.2816112549917307
AIJ_Elevators_RND50_11.yml	true	71.465141	71.48998895200202	273.129472	15371	71.03081157398992	0.2853445500077214	true	104.386972	104.41423918199143	704.114688	15371	103.95175204597763	0.28467212201212533
AIJ_Elevators_RND50_12.yml	true	92.272521	92.30105997200008	289.423360	15729	91.84405760100344	0.28387475000636186	true	131.511183	131.55035718501313	785.117184	15729	131.09448493100354	0.28077516800840385
AIJ_Elevators_RND50_13.yml	true	49.580877	49.60492290199909	232.734720	12477	49.142609520000406	0.2849848540063249	true	75.02214	75.04846854298376	519.417856	12477	74.59945435498958	0.275104634987656
AIJ_Elevators_RND50_14.yml	true	151.060309	151.0924454319902	427.917312	22306	150.6365652999957	0.2804127389972564	true	228.451225	228.48491376099992	1169.940480	22645	228.0264657390071	0.28417220001574606
AIJ_Elevators_RND50_15.yml	true	274.714776	274.7776380539872	455.487488	29851	274.3282643509883	0.2783217710093595	true	488.704727	488.7614627639996	1255.194624	29753	488.3072667759843	0.279924797010608
AIJ_Elevators_RND50_16.yml	true	383.613103	383.6630557030003	546.955264	36119	383.1991965240013	0.2846113569976296	true	550.446673	550.5527732910123	1674.403840	36119	550.092236869008	0.2858571940159891
AIJ_Elevators_RND50_17.yml	true	80.216612	80.24624090800353	362.545152	18593	79.76179228100227	0.2987366229936015	true	147.600041	147.6337623669824	888.971264	18593	147.1681115370011	0.28527370101073757
AIJ_Elevators_RND50_18.yml	true	1250.958551	1251.0663748369989	992.927744	45514	1250.6041125509946	0.28729250699689146	false	1799.534147	1799.491719120997	1835.753472	-1	1799.0020345569937	0.2925630610261578
AIJ_Elevators_RND50_19.yml	true	841.914495	841.9993572179956	1029.660672	44094	841.5409650890069	0.2861745349946432	OUT OF MEMORY (false)	844.084826	843.965443728026	2048.000000		-1	0.2934366299887188
AIJ_Elevators_RND50_2.yml	true	5.293651	5.314381179006887	53.444608	1981	4.862193241002387	0.27861662198847625	true	3.645909	3.667387908004457	87.334912	1981	3.2121601429826114	0.2779856540146284
AIJ_Elevators_RND50_20.yml	true	1771.089686	1771.2408322789997	1966.800896	66922	1770.775117311001	0.2915437089977786	false	1799.428464	1799.5005573899834	836.784128	-1	1799.002418796008	0.30291350500192493
