tool	PP-LPG 	PP-LPG 	PP-LPG 	PP-LPG 	PP-LPG 	PP-LPG 	PP-LPG 	PP-LPG 	PP-LPG 	PP-LPG 	PP-LPG 	PP-LPG 	PP-LPG 	PP-LPG 
run set	lpg	lpg	lpg	lpg	lpg	lpg	lpg	lpg_small	lpg_small	lpg_small	lpg_small	lpg_small	lpg_small	lpg_small
/home/nitin/app/benchmarks/benchexe/tasks/	status	cputime (s)	walltime (s)	memory (MB)	policy_size	solve_time	translation_time	status	cputime (s)	walltime (s)	memory (MB)	policy_size	solve_time	translation_time
AIJ_ZenoTravel_EIGHT50_18.yml	true	101.868936	101.88476463127881	276.582400	1047	101.45953107625246	0.257862095721066	true	47.985696	48.00010318309069	278.654976	952	47.53110234811902	0.2765227537602186
AIJ_ZenoTravel_EIGHT50_19.yml	true	77.783505	77.79996595624834	276.340736	914	77.36521745938808	0.2677641185000539	true	67.793628	67.82891069818288	278.204416	1079	67.36260642111301	0.27795711904764175
AIJ_ZenoTravel_EIGHT50_2.yml	true	62.415043	62.427999556064606	272.855040	406	62.01000600028783	0.25113174226135015	true	6.939083	6.950911381281912	267.374592	417	6.5268081324175	0.2520160349085927
AIJ_ZenoTravel_EIGHT50_20.yml	true	99.419294	99.44320876616985	276.824064	996	98.99830812774599	0.262734635733068	true	52.212198	52.22742753010243	280.170496	844	51.77746568713337	0.27011182345449924
AIJ_ZenoTravel_EIGHT50_3.yml	true	48.134786	48.162139621563256	271.609856	423	47.73996067233384	0.25201075058430433	true	6.25004	6.261476910673082	268.083200	432	5.798733209259808	0.2713986290618777
AIJ_ZenoTravel_EIGHT50_4.yml	true	54.43805	54.45182298403233	275.984384	436	54.02881718147546	0.2517653191462159	true	6.891082	6.902364679612219	269.144064	457	6.465082080103457	0.257969013415277
AIJ_ZenoTravel_EIGHT50_5.yml	true	48.265116	48.279191515408456	271.765504	398	47.86156664881855	0.2517692670226097	true	9.536887	9.550304497592151	268.537856	386	9.08597006648779	0.2714346246793866
AIJ_ZenoTravel_EIGHT50_6.yml	true	48.528386	48.541773391887546	271.912960	541	48.10967803094536	0.2590589225292206	true	10.702301	10.716254291124642	269.291520	521	10.27261396497488	0.25466308556497097
AIJ_ZenoTravel_EIGHT50_7.yml	true	52.776056	52.790676986798644	270.360576	612	52.36629715189338	0.2583585549145937	true	11.287128	11.299421952106059	268.746752	567	10.845563189126551	0.27096305321902037
AIJ_ZenoTravel_EIGHT50_8.yml	true	54.517146	54.530858158133924	273.698816	531	54.11240648385137	0.25266830157488585	true	19.491233	19.50412318110466	272.015360	558	19.06697312090546	0.2588515067473054
AIJ_ZenoTravel_EIGHT50_9.yml	true	60.849239	60.877434860914946	270.594048	688	60.45214956253767	0.2554134987294674	true	24.205426	24.219088787212968	270.278656	670	23.78428036160767	0.2587220510467887
AIJ_ZenoTravel_RING50_1.yml	true	4.558203	4.565650855191052	272.248832	129	4.146338301710784	0.24738823994994164	true	2.684828	2.693448926322162	268.951552	127	2.248634514398873	0.25025486294180155
AIJ_ZenoTravel_RING50_10.yml	true	5.000756	5.007740292698145	270.872576	288	4.5807776870206	0.2592286253347993	true	4.036749	4.044049436226487	270.770176	288	3.6017448231577873	0.26606333535164595
AIJ_ZenoTravel_RING50_11.yml	true	4.967296	4.974414378404617	272.408576	221	4.5463934345170856	0.25846395920962095	true	4.013548	4.022002913057804	271.540224	225	3.5321618048474193	0.27908096741884947
AIJ_ZenoTravel_RING50_12.yml	true	5.077618	5.0864105969667435	273.637376	309	4.646071149036288	0.26279505155980587	true	5.119235	5.1287080608308315	272.752640	302	4.662399705499411	0.27441095281392336
AIJ_ZenoTravel_RING50_13.yml	true	5.097914	5.105692007578909	272.654336	371	4.665804510004818	0.26238280814141035	true	4.449782	4.457970023155212	271.466496	380	4.001217359676957	0.2694827225059271
AIJ_ZenoTravel_RING50_14.yml	true	5.326543	5.334236592054367	273.915904	302	4.893682564608753	0.26395943760871887	true	4.565005	4.574736131355166	273.608704	288	4.122403404675424	0.26887566316872835
AIJ_ZenoTravel_RING50_15.yml	true	6.954614	6.962675544433296	274.272256	381	6.522263512946665	0.2665827600285411	true	4.775283	4.78240295406431	272.773120	364	4.334621072746813	0.26863903645426035
AIJ_ZenoTravel_RING50_16.yml	true	5.564874	5.572683170437813	273.481728	474	5.142087054438889	0.2633249815553427	true	4.858701	4.867738380096853	272.715776	428	4.397195273078978	0.26770777255296707
AIJ_ZenoTravel_RING50_17.yml	true	7.883427	7.8929574098438025	277.344256	312	7.464325774461031	0.25972127355635166	true	6.297679	6.308415879495442	275.988480	293	5.854437869042158	0.2722902912646532
AIJ_ZenoTravel_RING50_18.yml	true	6.099548	6.107147183269262	274.182144	328	5.665469920262694	0.26809488981962204	true	5.873312	5.883053692057729	275.931136	316	5.402207386679947	0.2590304361656308
AIJ_ZenoTravel_RING50_19.yml	true	6.140726	6.149089694954455	276.271104	371	5.703358748927712	0.2687930464744568	true	5.920447	5.929690681397915	276.926464	357	5.471595825627446	0.2716220337897539
AIJ_ZenoTravel_RING50_2.yml	true	4.620353	4.6287091337144375	270.594048	222	4.183484027162194	0.25776281021535397	true	2.809422	2.8179390616714954	268.902400	221	2.375820460729301	0.2574677001684904
AIJ_ZenoTravel_RING50_20.yml	true	9.357461	9.365617822855711	278.491136	377	8.932341249659657	0.26312520261853933	true	8.517713	8.529489107429981	279.887872	383	8.082211739383638	0.27235399931669235
AIJ_ZenoTravel_RING50_3.yml	true	2.588011	2.595308198593557	268.754944	205	2.1573053784668446	0.2632659822702408	true	2.649866	2.6599065270274878	268.697600	205	2.2036904813721776	0.2611311720684171
AIJ_ZenoTravel_RING50_4.yml	true	4.734045	4.741268606856465	273.018880	241	4.312186999246478	0.26054683048278093	true	2.89585	2.9042963068932295	269.991936	249	2.433207510970533	0.28123851399868727
AIJ_ZenoTravel_RING50_5.yml	true	4.662046	4.669340587221086	270.856192	207	4.246173134073615	0.2570877345278859	true	3.213765	3.222327483817935	269.987840	205	2.7523509226739407	0.2725657308474183
AIJ_ZenoTravel_RING50_6.yml	true	4.682011	4.689842535182834	271.327232	252	4.253629479557276	0.258094122633338	true	3.109727	3.1183681059628725	270.274560	266	2.667589558288455	0.2765435157343745
AIJ_ZenoTravel_RING50_7.yml	true	4.748257	4.756600414402783	271.474688	246	4.321979491971433	0.26175014302134514	true	3.199853	3.2083518197759986	270.172160	250	2.733085999265313	0.2738824523985386
AIJ_ZenoTravel_RING50_8.yml	true	4.799764	4.808956164866686	271.839232	243	4.375833054073155	0.25968462135642767	true	3.424143	3.4314795760437846	271.646720	240	2.9964462518692017	0.2567455107346177
AIJ_ZenoTravel_RING50_9.yml	true	4.821316	4.8310553366318345	272.752640	294	4.40071009285748	0.2587466100230813	true	4.029361	4.039004538208246	271.945728	299	3.583117639645934	0.27030640188604593
AIJ_ZenoTravel_RND50_1.yml	true	71.774117	71.79054894950241	275.259392	585	71.38064184878021	0.2401114171370864	true	9.172155	9.217918688431382	267.927552	551	8.74866824876517	0.25379330664873123
AIJ_ZenoTravel_RND50_10.yml	true	80.19841	80.21636494714767	274.837504	880	79.78772279806435	0.25238362327218056	true	17.406317	17.420668374747038	267.939840	828	16.98120902199298	0.2608916815370321
AIJ_ZenoTravel_RND50_11.yml	true	70.942483	70.9591914229095	268.546048	1121	70.53248778544366	0.24863771628588438	true	17.229634	17.243898672051728	268.378112	1083	16.79077726509422	0.2640440296381712
AIJ_ZenoTravel_RND50_12.yml	true	79.324264	79.34445924684405	270.102528	1456	78.91807333938777	0.25089973397552967	true	22.830137	22.84902871400118	269.254656	1427	22.40041517559439	0.2659742245450616
AIJ_ZenoTravel_RND50_13.yml	true	52.205061	52.22813939861953	269.717504	615	51.797144464217126	0.24404630903154612	true	12.958481	12.974671827629209	267.993088	623	12.52391388360411	0.2505165049806237
AIJ_ZenoTravel_RND50_14.yml	true	53.436306	53.45344682969153	269.029376	723	53.003998855128884	0.27541120536625385	true	15.713705	15.730355517938733	268.046336	710	15.284229408018291	0.26233848836272955
AIJ_ZenoTravel_RND50_15.yml	true	75.731296	75.75047267228365	270.356480	1107	75.30574003234506	0.26536040380597115	true	21.807382	21.823009122163057	268.820480	1117	21.368702788837254	0.26816034503281116
AIJ_ZenoTravel_RND50_16.yml	true	77.114323	77.15243033412844	270.376960	1252	76.71646089851856	0.26173694618046284	true	22.619437	22.63904750533402	269.303808	1247	22.205427968874574	0.2579711517319083
AIJ_ZenoTravel_RND50_17.yml	true	73.928285	73.94467516057193	268.496896	718	73.52459596004337	0.24613583646714687	true	27.291165	27.30573162715882	268.283904	704	26.85687567666173	0.257947844453156
AIJ_ZenoTravel_RND50_18.yml	true	77.109289	77.12697860505432	269.447168	1127	76.69885326176882	0.25678427796810865	true	34.042054	34.0587016902864	268.189696	1065	33.61258910410106	0.26359870564192533
AIJ_ZenoTravel_RND50_19.yml	true	76.075775	76.09523576591164	269.012992	1361	75.67556503601372	0.2498080926015973	true	35.465884	35.482485364191234	268.566528	1246	35.02686804626137	0.25772031769156456
AIJ_ZenoTravel_RND50_2.yml	true	51.304154	51.320023734122515	269.967360	578	50.852162963710725	0.2786977980285883	true	7.930421	7.944593125022948	266.584064	581	7.513796530663967	0.2582108648493886
AIJ_ZenoTravel_RND50_20.yml	true	78.668049	78.68858081195503	269.025280	1439	78.251280432567	0.2583014164119959	true	35.854496	35.86968074180186	268.808192	1454	35.408045349642634	0.2788469009101391
AIJ_ZenoTravel_RND50_3.yml	true	66.475954	66.49405854567885	271.151104	963	66.07122437469661	0.2498736558482051	true	9.336667	9.3519884115085	267.804672	958	8.922610014677048	0.2577152159065008
AIJ_ZenoTravel_RND50_4.yml	true	69.403929	69.42246652767062	274.976768	1117	68.9965303177014	0.25479739904403687	true	11.191195	11.209366783499718	269.504512	1095	10.754695663228631	0.2757497951388359
AIJ_ZenoTravel_RND50_5.yml	true	59.660774	59.69583596941084	276.619264	569	59.274578316137195	0.24689740408211946	true	9.232449	9.24563102517277	269.238272	542	8.81293449550867	0.2525572841987014
AIJ_ZenoTravel_RND50_6.yml	true	59.712199	59.730276993475854	271.204352	621	59.29960517305881	0.25094219390302896	true	9.21618	9.232902957126498	267.862016	642	8.76405376009643	0.2722368910908699
AIJ_ZenoTravel_RND50_7.yml	true	60.426496	60.44398178439587	270.573568	799	60.010070002637804	0.2600963693112135	true	10.726949	10.741063424386084	268.320768	820	10.299210579134524	0.25910627376288176
AIJ_ZenoTravel_RND50_8.yml	true	68.887784	68.90778782125562	277.262336	845	68.47560886852443	0.2534491904079914	true	11.897137	11.913865128532052	270.331904	782	11.478382078930736	0.25831480510532856
AIJ_ZenoTravel_RND50_9.yml	true	57.376849	57.39670049957931	268.791808	512	56.95009962748736	0.2544008046388626	true	12.522444	12.539093152619898	266.899456	526	12.110805886797607	0.24803611263632774
AIJ_ZenoTravel_SCC2-20_1.yml	true	5.438647	5.445894295349717	289.419264	44	5.036471465602517	0.23316866159439087	true	5.865232	5.872678681276739	310.161408	44	5.454621405340731	0.23674996010959148
AIJ_ZenoTravel_SCC2-20_10.yml	true	19.556174	19.564926273189485	374.771712	240	19.131701328791678	0.25930241122841835	true	20.512593	20.520604965277016	422.440960	272	20.085458055138588	0.2571361353620887
AIJ_ZenoTravel_SCC2-20_11.yml	true	140.605529	140.6219084430486	392.728576	1383	140.19604616612196	0.2554461192339659	true	1033.928008	1034.019106988795	450.166784	8849	1033.5810198038816	0.25632633827626705
AIJ_ZenoTravel_SCC2-20_12.yml	true	89.330318	89.37337331753224	292.790272	703	88.94872110523283	0.2437649378553033	false	939.342415	939.4580127820373	333.844480		-1	0.24768203683197498
AIJ_ZenoTravel_SCC2-20_13.yml	true	117.217276	117.23331800568849	301.015040	907	116.80656742490828	0.24371335189789534	false	988.43138	988.7837822064757	339.816448		-1	0.24901162087917328
AIJ_ZenoTravel_SCC2-20_14.yml	false	1244.968272	1245.1950608966872	327.045120		-1	0.25432513002306223	false	927.313896	927.430003810674	349.642752		-1	0.24295510910451412
AIJ_ZenoTravel_SCC2-20_15.yml	false	1366.773233	1366.902930417098	337.346560		-1	0.2754479395225644	false	1197.825347	1197.94239607919	360.570880		-1	0.2582440236583352
AIJ_ZenoTravel_SCC2-20_16.yml	false	1799.289908	1799.4359303386882	346.607616		-1	0.2564958455041051	false	1664.582422	1664.7261854223907	373.911552		-1	0.2758871968835592
AIJ_ZenoTravel_SCC2-20_17.yml	false	1799.30955	1799.4608884863555	351.522816		-1	0.2633535610511899	false	1799.318512	1799.4861810915172	388.640768		-1	0.26443642005324364
AIJ_ZenoTravel_SCC2-20_18.yml	false	1748.393613	1748.5643722061068	364.654592		-1	0.2595580732449889	false	1634.097956	1634.26504985895	399.376384		-1	0.27879120875149965
AIJ_ZenoTravel_SCC2-20_19.yml	false	1798.825677	1799.4614457162097	378.728448		-1	0.2714686989784241	false	1799.360101	1799.4929726552218	408.608768		-1	0.2744319215416908
AIJ_ZenoTravel_SCC2-20_2.yml	true	11.102849	11.109923150390387	299.094016	116	10.706849410198629	0.23882107343524694	true	7.469917	7.479005132801831	320.290816	69	7.067346631549299	0.23657364770770073
AIJ_ZenoTravel_SCC2-20_20.yml	false	1799.363871	1799.4752995399758	387.735552		-1	0.2666899897158146	false	1798.866374	1799.47962630447	426.414080		-1	0.26827648002654314
AIJ_ZenoTravel_SCC2-20_21.yml	false	1799.332622	1799.4539177184924	398.045184		-1	0.27047194074839354	false	1799.339869	1799.4748411541805	445.046784		-1	0.2677454221993685
AIJ_ZenoTravel_SCC2-20_22.yml	false	1799.324582	1799.4619666701183	415.318016		-1	0.2705158442258835	false	1799.347393	1799.4821715280414	459.481088		-1	0.2813362404704094
AIJ_ZenoTravel_SCC2-20_23.yml	true	907.285629	907.3811430903152	306.909184	6136	906.9399543497711	0.25528691057115793	false	1048.806561	1048.9495048327371	334.290944		-1	0.2583935083821416
AIJ_ZenoTravel_SCC2-20_24.yml	false	1799.2682	1799.4440494952723	327.168000		-1	0.25745355989784	false	1180.430403	1180.6008203504607	341.610496		-1	0.2611871687695384
AIJ_ZenoTravel_SCC2-20_25.yml	false	1733.758369	1734.0328643564135	330.825728		-1	0.26504702400416136	false	1385.319183	1385.5718294037506	356.028416		-1	0.27860442642122507
AIJ_ZenoTravel_SCC2-20_26.yml	false	1799.315444	1799.480655205436	337.293312		-1	0.27955077681690454	false	1502.196303	1502.3813864113763	365.301760		-1	0.26694713812321424
AIJ_ZenoTravel_SCC2-20_27.yml	false	1798.88466	1799.4854042362422	347.176960		-1	0.27725399751216173	false	1799.339174	1799.504772780463	377.749504		-1	0.2879351591691375
AIJ_ZenoTravel_SCC2-20_28.yml	false	1799.33626	1799.4621753459796	356.933632		-1	0.2734142364934087	false	1799.333273	1799.4854205260053	387.551232		-1	0.2804392799735069
AIJ_ZenoTravel_SCC2-20_29.yml	false	1799.322895	1799.470058619976	366.686208		-1	0.2752582300454378	false	1798.914225	1799.5076353196055	396.541952		-1	0.2848124708980322
AIJ_ZenoTravel_SCC2-20_3.yml	true	12.610406	12.617421556264162	307.044352	117	12.210117609240115	0.2375111784785986	true	43.054035	43.06501971371472	329.351168	456	42.63706960063428	0.24971102736890316
AIJ_ZenoTravel_SCC2-20_30.yml	false	1799.378264	1799.498913875781	378.322944		-1	0.2954295529052615	false	1799.333504	1799.4784717010334	412.700672		-1	0.2827270170673728
AIJ_ZenoTravel_SCC2-20_31.yml	false	1799.335317	1799.465676967986	388.055040		-1	0.2817399548366666	false	1799.375292	1799.5010774899274	426.618880		-1	0.2820801855996251
AIJ_ZenoTravel_SCC2-20_32.yml	false	1799.346301	1799.4822510629892	398.471168		-1	0.28577963076531887	false	1799.35886	1799.4919465444982	439.898112		-1	0.2942929808050394
AIJ_ZenoTravel_SCC2-20_33.yml	false	1799.377911	1799.4902470055968	409.448448		-1	0.29527717269957066	false	1799.420446	1799.5419671321288	463.421440		-1	0.2962042083963752
AIJ_ZenoTravel_SCC2-20_4.yml	true	9.854097	9.862325550056994	310.235136	131	9.436637257225811	0.24317765422165394	true	16.079422	16.089291686192155	337.227776	186	15.650389009155333	0.2504352852702141
AIJ_ZenoTravel_SCC2-20_5.yml	true	20.696573	20.70447202399373	317.775872	249	20.291582711972296	0.2409411109983921	true	12.045229	12.053200301714242	345.944064	145	11.640935247763991	0.24086900055408478
AIJ_ZenoTravel_SCC2-20_6.yml	true	23.399065	23.407883666455746	332.824576	341	22.98688675556332	0.24949320126324892	true	111.204427	111.22041459009051	364.920832	1231	110.78613427001983	0.24509900342673063
AIJ_ZenoTravel_SCC2-20_7.yml	true	12.402519	12.413120337761939	339.787776	171	11.999283889308572	0.24705038964748383	true	261.189365	261.2132482351735	379.416576	2398	260.78347448445857	0.24359973520040512
AIJ_ZenoTravel_SCC2-20_8.yml	true	98.726831	98.73914698325098	355.475456	784	98.32717157900333	0.24760281946510077	true	91.180695	91.19360444974154	395.247616	814	90.75446991436183	0.25129915680736303
AIJ_ZenoTravel_SCC2-20_9.yml	true	86.655621	86.68970777001232	367.067136	922	86.24000053759664	0.2617503860965371	true	157.655024	157.67510182596743	413.450240	1419	157.24711541458964	0.24817460868507624
AIJ_ZenoTravel_SCC56_1.yml	true	98.731444	98.75235956162214	277.995520	984	98.32815710734576	0.2497548023238778	true	14.395604	14.415746124461293	270.094336	1057	13.966950617730618	0.2619198113679886
AIJ_ZenoTravel_SCC56_10.yml	true	72.756946	72.78247587941587	269.807616	1700	72.35535805299878	0.25311054941266775	true	23.661586	23.681490402668715	269.291520	1771	23.22819292638451	0.2683569435030222
AIJ_ZenoTravel_SCC56_11.yml	true	103.065684	103.1223713522777	275.517440	2256	102.6913523171097	0.2560715051367879	true	39.464024	39.49019966740161	272.678912	2602	39.046524873003364	0.25675587449222803
AIJ_ZenoTravel_SCC56_12.yml	true	99.069737	99.10293240472674	272.601088	2730	98.66172808874398	0.2610162040218711	true	40.482636	40.509867523796856	273.756160	3127	40.07044172938913	0.25654784869402647
AIJ_ZenoTravel_SCC56_13.yml	true	72.908136	72.93455674685538	276.418560	1111	72.50238790921867	0.2575870016589761	true	23.72203	23.74123451113701	269.754368	1138	23.304996005259454	0.25782290287315845
AIJ_ZenoTravel_SCC56_14.yml	true	93.253311	93.28222236502916	279.040000	1938	92.85549163259566	0.255255619995296	true	33.390758	33.41293285228312	272.097280	1938	32.95543091185391	0.26833467558026314
AIJ_ZenoTravel_SCC56_15.yml	true	102.790689	102.82159928791225	280.870912	2382	102.38879957795143	0.2537575587630272	true	38.642435	38.66840965114534	276.369408	2459	38.210637990385294	0.2614162163808942
AIJ_ZenoTravel_SCC56_16.yml	true	105.297935	105.3641680367291	277.422080	2440	104.9242255743593	0.2601840356364846	true	42.116669	42.14266224298626	274.956288	2659	41.70607084594667	0.2586647514253855
AIJ_ZenoTravel_SCC56_17.yml	true	152.010406	152.0439269496128	278.507520	1347	151.61412865761667	0.2592546371743083	true	57.318402	57.34416691213846	272.769024	1330	56.8994629168883	0.2560418136417866
AIJ_ZenoTravel_SCC56_18.yml	true	127.189868	127.2528839847073	271.708160	2429	126.819784832187	0.25176738761365414	true	75.884168	75.9124911101535	276.975616	2577	75.4756462527439	0.2544486718252301
AIJ_ZenoTravel_SCC56_19.yml	true	135.204713	135.2407201146707	272.416768	2816	134.79063411056995	0.266739952377975	true	76.940668	76.96843487396836	273.092608	3194	76.50909796915948	0.2744541894644499
AIJ_ZenoTravel_SCC56_2.yml	true	86.354312	86.40159902255982	276.586496	1349	85.96606703661382	0.26158370915800333	true	14.817491	14.839611312374473	269.537280	1369	14.374408637173474	0.2702744323760271
AIJ_ZenoTravel_SCC56_20.yml	true	140.9498	140.9829104039818	276.971520	3418	140.53468719869852	0.26355504244565964	true	105.488799	105.52783104591072	277.606400	4786	105.08534650411457	0.25555790681391954
AIJ_ZenoTravel_SCC56_3.yml	true	94.616517	94.65071730967611	281.382912	2204	94.21751819364727	0.25787685066461563	true	21.649283	21.677432992495596	274.620416	2291	21.229894534684718	0.2653150958940387
AIJ_ZenoTravel_SCC56_4.yml	true	72.718425	72.76013026945293	279.715840	1732	72.33284240122885	0.2559388857334852	true	14.562934	14.582806128077209	270.721024	1792	14.13513334468007	0.2572051119059324
AIJ_ZenoTravel_SCC56_5.yml	true	66.996217	67.01686877757311	274.792448	1015	66.58977009821683	0.25261636916548014	true	12.797194	12.815235930494964	269.774848	1011	12.366498390212655	0.25619150698184967
AIJ_ZenoTravel_SCC56_6.yml	true	65.249211	65.27158733271062	278.511616	1250	64.82661968655884	0.26567592564970255	true	13.933277	13.957823189906776	271.626240	1198	13.503551280125976	0.26190730184316635
AIJ_ZenoTravel_SCC56_7.yml	true	107.933929	107.96671660523862	279.908352	1962	107.5195225039497	0.2597039919346571	true	21.344035	21.370289977639914	275.050496	1747	20.9029980301857	0.26706320978701115
AIJ_ZenoTravel_SCC56_8.yml	true	75.487359	75.53215327113867	281.817088	1877	75.08941985387355	0.2681363057345152	true	19.165057	19.188002575188875	270.921728	1886	18.741473329253495	0.25915245059877634
AIJ_ZenoTravel_SCC56_9.yml	true	112.319639	112.34898971673101	278.216704	1038	111.92141088284552	0.2487874934449792	true	25.018085	25.052365075796843	271.024128	1066	24.58333157002926	0.2597062671557069
IJCAI_Airport_01.yml	true	0.832256	0.8377214865759015	268.021760	39	0.19287202041596174	0.4687018059194088	true	0.854021	0.8616798371076584	268.017664	39	0.1939721815288067	0.48570137843489647
IJCAI_Airport_02.yml	true	0.83851	0.8445167131721973	266.944512	39	0.19488367717713118	0.47525340411812067	true	0.846263	0.8528450150042772	268.034048	39	0.20546496286988258	0.47299650497734547
IJCAI_Airport_03.yml	true	0.881042	0.88788827881217	269.160448	62	0.231257070787251	0.4826981760561466	true	0.908824	0.9157918216660619	269.176832	62	0.24989181011915207	0.4930262118577957
IJCAI_Airport_04.yml	false	24.238073	24.246552292257547	350.154752		-1	0.5020656390115619	true	2.175957	2.1838462920859456	295.247872	46	1.4716818314045668	0.5303026838228106
IJCAI_Airport_05.yml	true	0.913767	0.9200458461418748	268.550144	37	0.20558742061257362	0.5227979123592377	true	0.880684	0.8875639755278826	268.288000	37	0.19976203981786966	0.500337652862072
IJCAI_Airport_06.yml	true	0.883299	0.8892060481011868	269.299712	35	0.19670794159173965	0.5143269430845976	true	0.88717	0.8937572259455919	268.292096	35	0.20988711342215538	0.5148605527356267
IJCAI_Airport_07.yml	true	0.922755	0.9284322606399655	268.853248	60	0.2368325600400567	0.5267702834680676	true	0.940357	0.9474138701334596	268.775424	60	0.2546110339462757	0.5184504389762878
IJCAI_Airport_08.yml	true	0.938224	0.9453660789877176	270.196736	57	0.24285768251866102	0.5348722785711288	true	0.944692	0.9514876073226333	268.976128	57	0.25499430671334267	0.5260812314227223
IJCAI_Airport_09.yml	true	1.061638	1.067938749678433	276.373504	78	0.3392341174185276	0.5611821925267577	true	1.067821	1.07430877443403	276.389888	78	0.35900745913386345	0.5458982745185494
IJCAI_Airport_10.yml	true	1.058249	1.0646867910400033	273.383424	88	0.33486794028431177	0.5617240658029914	true	1.077945	1.0843137158080935	273.309696	88	0.3543701898306608	0.5592223266139627
IJCAI_Airport_11.yml	false	10.040645	10.0507831890136	358.420480		-1	0.5660117352381349	false	2.775957	2.782392656430602	314.576896		-1	0.582527831196785
IJCAI_Airport_12.yml	true	1.109327	1.1161840446293354	271.753216	87	0.39231015276163816	0.5548664266243577	true	1.129317	1.1354882279410958	272.760832	87	0.38117887917906046	0.5631188405677676
IJCAI_Airport_13.yml	false	1.261274	1.2682644315063953	274.632704		-1	0.5906661609187722	false	1.255834	1.2616361640393734	275.701760		-1	0.5834065154194832
IJCAI_Airport_14.yml	true	2.957029	2.9631583308801055	309.673984	101	0.5179850589483976	2.2690937789157033	true	2.996481	3.0051920861005783	308.449280	101	0.564909940585494	2.261066099628806
IJCAI_Airport_15.yml	true	3.239012	3.24573147110641	318.623744	147	0.7686793021857738	2.3068724647164345	true	3.262689	3.2726151887327433	318.681088	147	0.7728784196078777	2.3270445419475436
IJCAI_Airport_16.yml	true	3.911899	3.917377043515444	332.431360	203	1.406866878271103	2.3429989721626043	true	4.163551	4.170987727120519	332.726272	203	1.4891064912080765	2.5026986012235284
IJCAI_Airport_17.yml	true	3.737912	3.746122003532946	328.986624	162	1.1556990183889866	2.407987853512168	true	3.896126	3.905339482240379	328.450048	162	1.2251551393419504	2.4968274338170886
IJCAI_Airport_18.yml	false	6.733304	6.740660222247243	451.829760		-1	2.4909920701757073	false	5.589743	5.597659845836461	370.933760		-1	2.4953952254727483
IJCAI_Airport_19.yml	false	5.615447	5.622652334161103	352.944128		-1	2.6138459844514728	false	5.733986	5.7413838263601065	355.012608		-1	2.588550058193505
IJCAI_Airport_20.yml	true	5.261877	5.269173222593963	355.074048	246	2.462646171450615	2.6316940896213055	true	5.28486	5.293951544910669	356.311040	246	2.503936465829611	2.6049839118495584
IJCAI_Floortile_01.yml	true	0.641402	0.6475954251363873	262.168576	19	0.2366289310157299	0.24067239370197058	true	0.687954	0.6952781593427062	262.184960	19	0.26372809801250696	0.24804716650396585
IJCAI_Floortile_02.yml	true	0.615726	0.62229223549366	261.455872	13	0.2031276896595955	0.24332249723374844	true	0.638697	0.6448871716856956	261.521408	13	0.21678210142999887	0.24604692589491606
IJCAI_Floortile_03.yml	false	378.011556	378.1213121917099	426.491904		-1	0.2424579318612814	false	1647.198149	1647.4132277164608	424.759296		-1	0.24336901400238276
IJCAI_Floortile_04.yml	false	375.856051	375.96164408978075	422.334464		-1	0.2451823614537716	false	1799.252117	1799.4559656176716	425.132032		-1	0.2448815582320094
IJCAI_Floortile_05.yml	true	0.768895	0.7756435694172978	262.324224	21	0.35456690564751625	0.24384373519569635	true	0.803208	0.8097918815910816	262.574080	21	0.3643330456689	0.2434136550873518
IJCAI_Floortile_05x.yml	false	1056.972009	1057.3132152585313	329.338880		-1	0.24987340159714222	false	83.950598	84.0377039629966	317.132800		-1	0.25803656317293644
IJCAI_Floortile_06.yml	true	0.769757	0.776138967834413	262.590464	24	0.3600613782182336	0.24627613089978695	true	0.796425	0.8027817839756608	262.569984	24	0.3838279005140066	0.24319081380963326
IJCAI_Floortile_06x.yml	false	1046.829383	1046.9487902233377	325.554176		-1	0.2421353431418538	false	79.75103	79.80470178462565	313.335808		-1	0.2518719742074609
IJCAI_Floortile_07.yml	true	2.193907	2.2037243116647005	270.143488	30	1.7929668379947543	0.2414928749203682	true	2.371458	2.380675225518644	271.192064	82	1.9659439660608768	0.24158456176519394
IJCAI_Floortile_07x.yml	false	1799.218336	1799.4475960899144	469.696512		-1	0.24387941602617502	false	1799.126875	1799.4827435687184	440.500224		-1	0.26051216293126345
IJCAI_Floortile_08.yml	true	119.126711	119.17593340482563	380.248064	34	118.77027902379632	0.23974733892828226	false	1799.180984	1799.4634930798784	441.942016		-1	0.24469138216227293
IJCAI_Floortile_08x.yml	false	1799.242496	1799.4731592806056	479.092736		-1	0.24800400715321302	false	1799.096289	1799.4661934329197	465.608704		-1	0.24690017104148865
IJCAI_Floortile_09.yml	true	393.698995	393.7813814301044	406.106112	352	393.34883643034846	0.24961156025528908	true	476.522783	476.5967094497755	370.077696	140	476.1825736388564	0.2400901149958372
IJCAI_Floortile_09x.yml	false	1799.229818	1799.441198178567	480.186368		-1	0.24936410877853632	false	1798.591148	1799.4695111131296	518.746112		-1	0.25080978218466043
IJCAI_Floortile_10-x.yml	false	1799.19815	1799.4467891976237	474.578944		-1	0.25634164456278086	false	1799.117429	1799.4805274968967	456.077312		-1	0.25323975645005703
IJCAI_Floortile_10.yml	false	1228.087034	1228.7309717768803	466.284544		-1	0.24051599763333797	false	1799.319791	1799.500208221376	370.368512		-1	0.24312254786491394
