tool	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 	PP-FOND 
run set	pr2	pr2	pr2	pr2	pr2	pr2	pr2	pr2_inv0	pr2_inv0	pr2_inv0	pr2_inv0	pr2_inv0	pr2_inv0	pr2_inv0
/home/nitin/app/experiments/benchexe/tasks/	status	cputime (s)	walltime (s)	memory (MB)	policy_size	solve_time	translation_time	status	cputime (s)	walltime (s)	memory (MB)	policy_size	solve_time	translation_time
AIJ_Barman_SCC56_17.yml	true	85.422509	85.44024919113144	125.362176	14793	84.92178130196407	0.3076181737706065	true	649.175858	649.2724591917358	342.319104	54219	648.7310968092643	0.2973145372234285
AIJ_Barman_SCC56_18.yml	true	63.239131	63.25462744385004	117.415936	13793	62.75363710708916	0.2991059636697173	false	1799.409737	1799.600175152067	423.579648	-1	1799.0181037038565	0.29516936792060733
AIJ_Barman_SCC56_19.yml	true	86.85436	86.87217068811879	126.390272	15995	86.35977536486462	0.3133383011445403	false	1799.128367	1799.6429959759116	446.504960	-1	1799.016677047126	0.3023404208943248
AIJ_Barman_SCC56_2.yml	true	2.162941	2.1704342258162796	43.315200	1664	1.6581455869600177	0.30525307124480605	true	126.2415	126.26894341176376	72.044544	1641	125.76736827706918	0.29605019791051745
AIJ_Barman_SCC56_20.yml	true	454.580314	454.6478917840868	208.252928	24210	454.1460620351136	0.2988978694193065	false	1799.529746	1799.688539269846	319.180800	-1	1799.0165675887838	0.3382645561359823
AIJ_Barman_SCC56_3.yml	true	2.553782	2.5618848563171923	44.625920	1642	2.0737136686220765	0.2995971799828112	true	29.544388	29.555636446923018	47.386624	1566	29.05190663598478	0.305497320368886
AIJ_Barman_SCC56_4.yml	true	2.465783	2.473076758440584	43.966464	1886	1.99150165123865	0.2939462549984455	true	87.756331	87.7742370320484	53.223424	1624	87.28871256997809	0.2936201118864119
AIJ_Barman_SCC56_5.yml	true	2.217865	2.22539354627952	43.094016	1629	1.7420005667954683	0.2948452462442219	true	10.557602	10.566138398367912	42.082304	1692	10.087655819952488	0.293716459069401
AIJ_Barman_SCC56_6.yml	true	348.154717	348.20051464578137	123.826176	24069	347.6918810880743	0.29719599476084113	false	1799.425592	1799.5980359329842	277.110784	-1	1799.0172583139502	0.29585504485294223
AIJ_Barman_SCC56_7.yml	true	160.561082	160.5906168264337	106.754048	20302	160.1016246280633	0.2957175560295582	false	1799.402554	1799.5695458189584	314.191872	-1	1799.0107038118877	0.2931607672944665
AIJ_Barman_SCC56_8.yml	true	613.110479	613.1973332660273	155.492352	34429	612.6944901240058	0.2975598028860986	false	1799.430846	1799.5981702879071	350.744576	-1	1799.0140269100666	0.2994490582495928
